game_id,label,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__ovr_wr_last_8_games,home_field___v_consecutive_visitor,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,line___close_ou,line___h_close_line,line___h_ml,line___open_ou,matchup___h_wr_ytd,matchup___is_same_division,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_ytd,time_date___day_of_week,time_date___game_time_local,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_game,travel___v_days_since_last_game,travel___v_home_body_time,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph
201211180kan,0,2,1,0.25,0.3333333333333333,0.0,1,0.5,0.3888888888888889,0.5,42.0,3.0,145,43.5,0.5,0.0,0.48,0.4,0.3333333333333333,0.32,0.1111111111111111,0.4807692307692308,0.3888888888888889,6.0,12.0,11.0,13.0,6.0,14.53542393919076,-1.0,7.0,13.0,9.967996648484586,-1.0,37.0,1,1,59.0,59.0,15.0
201212300min,1,1,1,0.7142857142857143,0.5333333333333333,0.8571428571428571,1,0.7142857142857143,0.6666666666666666,0.75,45.5,3.0,150,46.5,0.0,1.0,0.4838709677419355,0.6,0.5333333333333333,0.3870967741935484,0.6,0.65625,0.6666666666666666,6.0,15.0,17.0,15.0,7.0,15.43998503761581,0.0,7.0,15.0,5.217279900062871,0.0,0.0,1,0,68.0,68.0,0.0
201409070rav,0,4,1,0.5,0.5,0.5,1,0.5,0.5,0.5,43.5,0.0,-110,43.0,0.5,1.0,0.46875,0.2,0.5,0.5,0.5,0.6176470588235294,0.5,6.0,13.0,1.0,13.0,300.0,0.0,0.0,300.0,13.0,0.0,0.0,45.0,1,0,74.0,74.0,8.0
201501110den,0,2,2,0.5,0.5,1.0,1,0.625,0.7058823529411765,0.75,54.0,-9.5,-425,53.0,1.0,0.0,0.5428571428571428,0.6,0.5,0.7714285714285715,0.75,0.6428571428571429,0.7058823529411765,6.0,15.0,19.0,15.0,14.0,0.0,0.0,7.0,17.0,18.856200929805333,-2.0,71.0,1,1,40.0,40.0,7.0
201510180jax,0,1,1,0.5,0.4,0.5,1,0.0,0.2,0.0,43.0,-3.0,-160,43.0,0.5,1.0,0.40476190476190477,0.4,0.4,0.19047619047619047,0.2,0.47619047619047616,0.2,6.0,13.0,6.0,13.0,7.0,2.5026081100523956,0.0,10.0,12.0,5.072378072230296,1.0,55.0,1,1,73.0,73.0,18.0
201712310phi,0,4,2,0.7142857142857143,0.6666666666666666,1.0,1,0.6428571428571429,0.5,0.75,41.0,4.0,175,43.0,1.0,1.0,0.5806451612903226,0.4,0.6666666666666666,0.6451612903225806,0.8666666666666667,0.546875,0.5,6.0,13.0,17.0,13.0,6.0,0.0,0.0,7.0,12.0,23.062611026960933,1.0,0.0,1,1,19.0,19.0,17.0
200709090gnb,1,3,1,0.5,0.5,0.5,1,0.5,0.5,0.5,41.5,3.0,160,43.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.0,12.0,1.0,12.0,300.0,0.0,0.0,300.0,13.0,0.0,0.0,80.0,1,1,62.0,62.0,9.0
200709160mia,0,3,1,0.5,0.5,0.5,1,0.5,1.0,0.5,39.0,3.0,155,39.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,6.0,16.0,2.0,16.0,7.0,13.382158304283351,0.0,7.0,15.0,18.036639099779652,1.0,60.0,1,1,89.0,89.0,9.0
201009190cin,1,3,1,0.5,0.0,0.5,2,1.0,1.0,1.0,39.5,3.0,120,38.5,0.5,1.0,0.3888888888888889,0.2,0.0,0.5555555555555556,0.0,0.5526315789473685,1.0,6.0,13.0,2.0,13.0,7.0,13.586098004537686,0.0,6.0,13.0,10.582115265536716,0.0,52.0,1,0,78.0,78.0,1.0
201011070gnb,1,1,1,0.5,0.5,0.75,1,0.3333333333333333,0.14285714285714285,0.3333333333333333,46.0,-7.5,-320,44.0,0.5,0.0,0.62,0.4,0.5,0.64,0.625,0.44,0.14285714285714285,6.0,20.0,9.0,21.0,7.0,14.465839952623732,-1.0,7.0,20.0,14.822225269698885,0.0,62.0,1,1,43.0,43.0,3.0
201012050oti,0,0,1,0.4,0.45454545454545453,0.4,2,0.6,0.6363636363636364,0.5,43.5,-3.0,-165,43.5,1.0,1.0,0.4074074074074074,0.2,0.45454545454545453,0.48148148148148145,0.45454545454545453,0.4444444444444444,0.6363636363636364,6.0,12.0,13.0,12.0,7.0,10.80055412941855,0.0,7.0,13.0,13.520740993669136,-1.0,70.0,1,1,35.0,26.0,11.0
201311030nyj,1,0,1,0.75,0.625,0.75,1,0.3333333333333333,0.7142857142857143,0.6666666666666666,45.5,6.0,195,44.5,0.5,0.0,0.4791666666666667,0.4,0.625,0.4166666666666667,0.5,0.5652173913043478,0.7142857142857143,6.0,13.0,9.0,13.0,7.0,10.582115265536716,0.0,7.0,12.0,19.344617375078915,1.0,53.0,1,0,48.0,48.0,14.0
201312010nyj,0,1,1,0.8,0.5454545454545454,0.8,1,0.4,0.5,0.25,40.0,1.0,-105,38.5,0.5,1.0,0.46296296296296297,0.4,0.5454545454545454,0.4074074074074074,0.45454545454545453,0.5185185185185185,0.5,6.0,13.0,13.0,13.0,7.0,2.97524812050778,0.0,7.0,13.0,16.083729271871782,0.0,59.0,1,0,48.0,48.0,4.0
201511260dal,0,0,1,0.2,0.3,0.2,1,1.0,0.8,1.0,44.5,1.0,100,47.0,0.5,0.0,0.5,0.4,0.3,0.5714285714285714,0.3,0.6071428571428571,0.8,3.0,16.0,12.0,17.0,4.0,18.170137748803675,-1.0,4.0,17.0,16.427974062631698,-1.0,0.0,1,0,68.0,68.0,0.0
201512060min,0,2,1,0.8,0.8181818181818182,0.8,1,0.3,0.4090909090909091,0.5,43.5,3.0,130,41.0,0.5,0.0,0.7037037037037037,0.8,0.8181818181818182,0.5555555555555556,0.7272727272727273,0.5166666666666667,0.4090909090909091,6.0,12.0,13.0,13.0,7.0,14.272578603742204,-1.0,7.0,10.0,29.224208666788567,2.0,86.0,1,0,37.0,37.0,3.0
201512270mia,0,2,1,0.2,0.3076923076923077,0.4,1,0.42857142857142855,0.42857142857142855,0.25,44.0,-2.5,-140,44.0,0.5,0.0,0.36666666666666664,0.0,0.2857142857142857,0.43333333333333335,0.35714285714285715,0.5757575757575758,0.42857142857142855,6.0,13.0,16.0,10.0,7.0,37.50674063821729,3.0,7.0,13.0,15.019977469725848,0.0,69.0,1,1,82.0,82.0,15.0
201610020was,1,0,1,0.0,0.3333333333333333,0.0,2,0.5,0.3333333333333333,0.0,48.0,-7.5,-350,45.5,0.5,0.0,0.5,0.4,0.3333333333333333,0.5,0.3333333333333333,0.34210526315789475,0.3333333333333333,6.0,13.0,4.0,13.0,7.0,3.3788187678159165,0.0,7.0,13.0,13.382158304283351,0.0,89.0,1,1,67.0,67.0,1.0
201611270nyj,0,1,2,0.25,0.35,0.25,2,1.0,0.8,1.0,48.0,9.0,365,48.0,0.5,1.0,0.4807692307692308,0.5,0.35,0.5,0.3,0.625,0.8,6.0,16.0,12.0,16.0,14.0,0.0,0.0,7.0,16.0,48.01691302506967,3.0,0.0,1,0,47.0,47.0,10.0
201701010mia,0,1,1,0.5714285714285714,0.6,0.8571428571428571,1,0.8571428571428571,0.8,1.0,46.5,8.0,320,44.5,0.0,1.0,0.45161290322580644,0.7,0.6,0.5161290322580645,0.6666666666666666,0.6515151515151515,0.8,6.0,13.0,17.0,13.0,8.0,12.093975442047292,0.0,8.0,13.0,13.22796081696153,0.0,0.0,1,1,80.0,80.0,15.0
201709100ram,1,2,1,0.5,0.5,0.5,1,0.5,0.5,0.5,41.5,-3.5,-190,47.0,0.5,0.0,0.3125,0.0,0.5,0.25,0.5,0.46875,0.5,6.0,13.0,1.0,13.0,300.0,0.0,0.0,300.0,16.0,0.0,0.0,0.0,1,1,90.0,90.0,2.0
201711260pit,1,4,2,0.75,0.6,0.75,1,0.5,0.4,0.5,43.0,-14.0,-1200,41.5,0.5,0.0,0.5862068965517241,0.8,0.6,0.7241379310344828,0.8,0.5517241379310345,0.4,6.0,21.0,12.0,21.0,10.0,0.0,0.0,7.0,20.0,9.010280035076589,1.0,0.0,1,1,38.0,38.0,7.0
200711050pit,1,0,1,1.0,0.7142857142857143,1.0,2,0.0,0.14285714285714285,0.25,36.0,-9.0,-410,37.0,0.5,1.0,0.7142857142857143,0.6,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,21.0,9.0,21.0,8.0,3.366823747502858,0.0,15.0,21.0,0.18286809038049676,0.0,78.0,1,0,52.0,52.0,5.0
200811090phi,0,1,1,0.75,0.75,0.75,1,0.6666666666666666,0.75,0.6666666666666666,43.0,-3.0,-150,43.5,0.5,1.0,0.5833333333333334,0.6,0.75,0.5416666666666666,0.625,0.7142857142857143,0.75,6.0,20.0,10.0,17.0,7.0,47.787609884852984,3.0,7.0,20.0,1.4212504514335256,0.0,63.0,1,1,48.0,48.0,5.0
200912190nor,0,4,1,0.6666666666666666,0.6153846153846154,1.0,1,0.3333333333333333,0.46153846153846156,0.5,53.5,-7.5,-340,52.0,0.5,0.0,0.6379310344827587,0.4,0.6153846153846154,0.7241379310344828,1.0,0.4482758620689655,0.46153846153846156,5.0,19.0,15.0,20.0,6.0,6.837996272373936,-1.0,6.0,19.0,7.548936712637094,0.0,0.0,1,0,68.0,68.0,0.0
201009260nor,0,1,1,0.5,0.25,1.0,1,0.0,0.5,0.0,49.0,-3.0,-175,50.0,0.5,1.0,0.5,0.5,0.25,0.8571428571428571,1.0,0.6666666666666666,0.5,6.0,12.0,3.0,10.0,6.0,33.224595984426976,2.0,7.0,13.0,6.837996272373936,-1.0,0.0,1,0,68.0,68.0,0.0
201112240dal,0,2,1,0.2857142857142857,0.39285714285714285,0.7142857142857143,1,0.5714285714285714,0.42857142857142855,0.75,49.5,2.0,110,50.5,0.0,1.0,0.38333333333333336,0.2,0.39285714285714285,0.4666666666666667,0.5714285714285714,0.45161290322580644,0.42857142857142855,5.0,15.0,16.0,16.0,7.0,15.350034465922217,-1.0,6.0,16.0,23.062611026960933,-1.0,0.0,1,0,68.0,68.0,0.0
201210210htx,1,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.5,0.3333333333333333,0.5,47.0,-6.5,-265,47.0,0.5,0.0,0.6875,0.6,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.4791666666666667,0.3333333333333333,6.0,12.0,7.0,12.0,7.0,0.0,0.0,7.0,13.0,21.095568140206602,-1.0,0.0,1,1,68.0,68.0,0.0
201212090pit,0,0,1,0.5,0.4583333333333333,0.8,1,0.5,0.4166666666666667,0.0,37.5,-7.5,-360,42.0,0.5,0.0,0.43103448275862066,0.5,0.4583333333333333,0.6551724137931034,0.5833333333333334,0.39285714285714285,0.4166666666666667,6.0,13.0,14.0,13.0,7.0,3.5886540143346273,0.0,7.0,10.0,37.88678916540961,3.0,80.0,1,1,45.0,45.0,10.0
201311170htx,0,0,1,0.0,0.2222222222222222,0.25,2,0.75,0.6666666666666666,0.0,41.0,-10.5,-505,42.5,0.5,0.0,0.4444444444444444,0.4,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.44,0.6666666666666666,6.0,12.0,11.0,11.0,7.0,17.284262782002013,1.0,7.0,10.0,24.06439853577948,-1.0,0.0,1,1,68.0,68.0,0.0
201312290dal,0,4,1,0.5714285714285714,0.5333333333333333,0.7142857142857143,1,0.7142857142857143,0.5333333333333333,0.75,54.0,7.0,260,55.5,1.0,1.0,0.45161290322580644,0.2,0.5333333333333333,0.5161290322580645,0.5333333333333333,0.3870967741935484,0.5333333333333333,6.0,20.0,17.0,21.0,7.0,21.145480348187885,-1.0,7.0,21.0,23.062611026960933,-1.0,0.0,1,0,68.0,68.0,0.0
201509140sfo,1,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,42.5,3.0,135,41.0,0.5,0.0,0.34375,0.0,0.5,0.5,0.5,0.625,0.5,0.0,19.0,1.0,19.0,300.0,0.0,0.0,300.0,21.0,0.0,0.0,63.0,1,1,70.0,70.0,5.0
201512240rai,1,4,2,0.2857142857142857,0.5,0.2857142857142857,1,0.6666666666666666,0.42857142857142855,0.25,45.5,-4.0,-200,47.0,1.0,1.0,0.5,0.4,0.5,0.3,0.42857142857142855,0.43333333333333335,0.42857142857142855,3.0,17.0,16.0,17.0,4.0,0.0,0.0,4.0,17.0,7.1066775490731375,0.0,70.0,1,1,47.0,47.0,25.0
201611060gnb,0,1,1,0.75,0.7142857142857143,0.75,1,0.5,0.5,0.3333333333333333,52.0,-7.5,-360,52.5,0.5,0.0,0.64,0.8,0.7142857142857143,0.6,0.5714285714285714,0.4791666666666667,0.4375,6.0,15.0,9.0,16.0,7.0,11.350108395099134,-1.0,7.0,16.0,5.107271660578863,-1.0,0.0,1,1,68.0,68.0,7.0
201711050dal,1,2,1,0.3333333333333333,0.5714285714285714,0.3333333333333333,1,0.75,0.75,0.75,53.0,-2.5,-140,48.5,0.5,0.0,0.5833333333333334,0.6,0.5714285714285714,0.7083333333333334,0.5714285714285714,0.6,0.75,6.0,15.0,9.0,16.0,7.0,21.145480348187885,-1.0,6.0,15.0,6.819845618795196,0.0,0.0,1,0,68.0,68.0,0.0
201712100sdg,1,0,2,0.3333333333333333,0.5416666666666666,0.5,2,0.5,0.4166666666666667,0.25,46.5,-6.0,-290,46.0,0.5,0.0,0.48214285714285715,0.6,0.5416666666666666,0.39285714285714285,0.5,0.5357142857142857,0.4166666666666667,6.0,13.0,14.0,13.0,7.0,0.0,0.0,10.0,16.0,7.798172189976016,-2.0,0.0,1,1,81.0,81.0,4.0
201712170sea,0,2,1,0.3333333333333333,0.4230769230769231,0.6666666666666666,1,0.6666666666666666,0.5833333333333334,0.75,47.5,0.0,-110,48.0,1.0,1.0,0.45161290322580644,0.5,0.4230769230769231,0.6290322580645161,0.6153846153846154,0.4482758620689655,0.6153846153846154,6.0,13.0,15.0,16.0,7.0,44.207555054833094,-3.0,7.0,13.0,14.170280733044773,0.0,0.0,1,0,47.0,47.0,15.0
200709090min,1,0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,34.0,-3.0,-170,36.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.0,12.0,1.0,12.0,300.0,0.0,0.0,300.0,13.0,0.0,0.0,0.0,1,0,68.0,68.0,0.0
200709160rav,1,3,1,0.5,0.0,0.5,1,0.5,0.0,0.5,32.5,-9.0,-475,34.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,16.0,6.0,7.8953424835152015,0.0,7.0,16.0,2.9723640778343445,0.0,32.0,1,0,69.0,69.0,3.0
200711220dal,1,2,2,0.6,0.7,0.8,1,0.3333333333333333,0.3888888888888889,0.0,47.5,-15.5,-1600,47.5,0.5,0.0,0.7,0.6,0.7,0.9,0.9,0.35,0.35,3.0,15.0,12.0,15.0,4.0,0.0,0.0,4.0,16.0,24.18575175205434,-1.0,41.0,1,0,45.0,45.0,0.0
200809140det,0,3,1,0.5,0.0,0.5,1,0.5,1.0,0.5,47.0,3.0,140,44.5,0.5,1.0,0.38235294117647056,0.2,0.0,0.4117647058823529,0.0,0.7631578947368421,1.0,6.0,13.0,2.0,13.0,7.0,8.688379687467627,0.0,6.0,12.0,5.462461376311965,1.0,0.0,1,0,68.0,68.0,0.0
200910040jax,1,2,1,0.0,0.6666666666666666,0.0,2,0.5,0.3333333333333333,0.0,42.0,3.5,160,41.0,0.5,1.0,0.3157894736842105,0.4,0.6666666666666666,0.3157894736842105,0.3333333333333333,0.675,0.3333333333333333,6.0,13.0,4.0,12.0,7.0,13.788152797884132,1.0,7.0,12.0,12.929312963282309,0.0,68.0,1,1,79.0,79.0,5.0
200910250nyg,0,0,1,0.75,0.75,1.0,2,1.0,0.6,1.0,47.0,-8.0,-350,46.5,0.5,0.0,0.717391304347826,0.8,0.75,0.7391304347826086,0.8333333333333334,0.64,0.6,6.0,21.0,7.0,20.0,7.0,19.34174888992719,1.0,7.0,19.0,48.729057341549286,3.0,43.0,1,0,57.0,57.0,3.0
201009190clt,1,1,1,0.5,0.0,0.5,1,0.5,1.0,0.5,48.0,-4.0,-230,47.5,0.5,0.0,0.6,0.4,0.0,0.8,0.0,0.4411764705882353,1.0,6.0,21.0,2.0,20.0,7.0,13.675520040183914,1.0,7.0,21.0,12.135257873766395,0.0,0.0,1,0,68.0,68.0,0.0
201112120sea,1,0,3,0.6666666666666666,0.625,0.5,2,0.16666666666666666,0.16666666666666666,0.25,38.5,-9.0,-420,37.0,1.0,1.0,0.5166666666666667,0.8,0.625,0.43333333333333335,0.4166666666666667,0.42857142857142855,0.16666666666666666,0.0,18.0,14.0,18.0,11.0,0.0,0.0,8.0,20.0,7.080576615251683,0.0,0.0,1,0,40.0,40.0,7.0
201211040was,0,3,1,0.3333333333333333,0.5,0.3333333333333333,2,0.6666666666666666,0.42857142857142855,0.0,48.0,-3.0,-170,46.0,0.5,0.0,0.4583333333333333,0.6,0.5,0.3333333333333333,0.375,0.5217391304347826,0.42857142857142855,6.0,13.0,9.0,13.0,7.0,3.507055939702141,0.0,7.0,13.0,11.150797439555605,1.0,44.0,1,1,50.0,50.0,3.0
201310270den,1,2,1,0.5,0.42857142857142855,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,58.5,-11.0,-516,52.0,0.5,0.0,0.5625,0.2,0.42857142857142855,0.7916666666666666,0.8571428571428571,0.5652173913043478,0.3333333333333333,6.0,14.0,8.0,16.0,7.0,18.856200929805333,-2.0,7.0,16.0,28.167971862484166,-2.0,14.0,1,1,69.0,69.0,8.0
201412070jax,0,4,2,0.4,0.3181818181818182,0.4,1,0.6666666666666666,0.5833333333333334,0.5,41.5,7.0,240,42.0,0.5,1.0,0.32142857142857145,0.3,0.2916666666666667,0.21428571428571427,0.16666666666666666,0.39285714285714285,0.5833333333333334,6.0,13.0,14.0,13.0,7.0,0.0,0.0,7.0,12.0,13.788152797884132,1.0,60.0,1,1,61.0,61.0,15.0
201510110gnb,1,3,1,1.0,1.0,1.0,2,0.5,0.5,0.5,45.0,-9.0,-450,47.5,0.5,0.0,0.6590909090909091,1.0,1.0,0.7727272727272727,1.0,0.45,0.5,6.0,12.0,5.0,10.0,7.0,34.64281577932862,2.0,7.0,12.0,26.57216238491893,1.0,61.0,1,1,67.0,67.0,14.0
201511020car,1,1,2,0.6666666666666666,0.8333333333333334,1.0,1,0.3333333333333333,0.2857142857142857,0.6666666666666666,45.0,-5.0,-235,45.5,0.5,0.0,0.5833333333333334,0.8,0.8333333333333334,0.6041666666666666,1.0,0.5769230769230769,0.2857142857142857,0.0,21.0,8.0,21.0,8.0,0.0,0.0,8.0,21.0,5.0037391058307366,0.0,100.0,1,1,60.0,60.0,7.0
201512200rai,0,2,1,0.3333333333333333,0.5384615384615384,0.3333333333333333,1,0.6666666666666666,0.6153846153846154,0.5,47.0,4.0,176,46.0,0.5,0.0,0.5172413793103449,0.4,0.5384615384615384,0.3103448275862069,0.46153846153846156,0.5967741935483871,0.6153846153846154,6.0,13.0,15.0,14.0,7.0,17.295681034350757,-1.0,7.0,15.0,34.799209445531964,-2.0,70.0,1,1,54.0,54.0,18.0
201612110det,1,4,1,0.75,0.625,0.8333333333333334,1,0.16666666666666666,0.4166666666666667,0.0,42.0,-7.0,-360,44.0,0.0,1.0,0.5178571428571429,0.8,0.625,0.5357142857142857,0.6666666666666666,0.44642857142857145,0.4166666666666667,6.0,13.0,14.0,12.0,7.0,14.247473358157231,1.0,7.0,12.0,4.596032875165277,1.0,0.0,1,0,68.0,68.0,0.0
200711110pit,1,0,2,1.0,0.75,1.0,1,0.6666666666666666,0.75,0.3333333333333333,46.5,-9.0,-450,47.5,1.0,1.0,0.75,0.6,0.75,0.75,0.75,0.75,0.75,6.0,13.0,10.0,13.0,6.0,0.0,0.0,7.0,13.0,1.9892098294800242,0.0,85.0,1,0,40.0,40.0,3.0
200712300nyj,1,2,1,0.35714285714285715,0.4642857142857143,0.2857142857142857,2,0.7142857142857143,0.43333333333333335,0.25,35.5,-4.5,-215,35.0,0.5,0.0,0.43333333333333335,0.6,0.43333333333333335,0.2,0.2,0.43333333333333335,0.43333333333333335,6.0,16.0,17.0,15.0,7.0,13.51786955076131,1.0,7.0,15.0,9.097816025442578,0.0,52.0,1,0,41.0,41.0,7.0
201009190rai,1,4,1,0.5,0.0,0.5,1,0.5,0.0,0.5,37.5,-3.0,-175,38.5,0.5,0.0,0.47058823529411764,0.4,0.0,0.29411764705882354,0.0,0.4117647058823529,0.0,6.0,13.0,2.0,15.0,7.0,35.46461898240697,-2.0,7.0,15.0,32.024073720165596,-2.0,60.0,1,1,72.0,72.0,6.0
201010310nor,1,4,2,0.125,0.21428571428571427,0.5,2,0.6666666666666666,0.6666666666666666,1.0,45.0,-1.0,-115,43.0,0.5,0.0,0.4423076923076923,0.2,0.21428571428571427,0.7692307692307693,0.5714285714285714,0.4318181818181818,0.6666666666666666,6.0,20.0,8.0,20.0,7.0,0.0,0.0,7.0,21.0,10.621276138077757,-1.0,0.0,1,0,68.0,68.0,0.0
201110090clt,0,2,1,0.5,0.5,0.0,1,0.5,0.5,0.0,37.5,0.0,-130,38.5,0.5,0.0,0.5,0.4,0.5,0.47619047619047616,0.0,0.5238095238095238,0.5,6.0,13.0,5.0,13.0,6.0,12.339654248221544,0.0,7.0,12.0,8.350422435219183,1.0,0.0,1,0,68.0,68.0,0.0
201112110crd,1,2,2,0.6,0.5833333333333334,0.6,1,0.8,0.875,0.75,39.0,3.5,155,40.5,0.0,1.0,0.42857142857142855,0.8,0.5833333333333334,0.35714285714285715,0.4166666666666667,0.625,0.875,6.0,14.0,14.0,14.0,7.0,0.0,0.0,7.0,13.0,10.954953051665726,1.0,0.0,1,1,68.0,68.0,0.0
201201080nyg,1,3,3,0.4375,0.5,0.5,1,0.375,0.53125,0.5,47.5,-3.0,-145,49.0,0.5,0.0,0.484375,0.8,0.53125,0.59375,0.5625,0.5909090909090909,0.53125,6.0,13.0,18.0,13.0,7.0,0.0,0.0,7.0,13.0,12.50679608833155,0.0,43.0,1,0,44.0,44.0,12.0
201210140sea,1,0,1,0.5,0.4,1.0,1,1.0,0.8,0.6666666666666666,42.5,4.0,170,44.0,0.5,0.0,0.5952380952380952,0.4,0.4,0.47619047619047616,0.6,0.5625,0.8,6.0,13.0,6.0,16.0,7.0,43.283874858765806,-3.0,7.0,16.0,51.3630355822732,-3.0,80.0,1,0,63.0,63.0,9.0
201212020gnb,1,0,1,0.4,0.5454545454545454,0.8,2,0.2,0.45454545454545453,0.25,47.0,-7.0,-380,47.0,0.5,1.0,0.6071428571428571,0.6,0.5454545454545454,0.7857142857142857,0.6363636363636364,0.4444444444444444,0.45454545454545453,6.0,12.0,13.0,13.0,7.0,14.465839952623732,-1.0,7.0,12.0,2.676431224317191,0.0,79.0,1,1,45.0,45.0,8.0
201301120sfo,1,3,2,0.5,0.5625,0.8125,1,0.625,0.6470588235294118,0.5,44.5,-3.0,-150,45.0,1.0,0.0,0.6323529411764706,0.4,0.5625,0.75,0.71875,0.6470588235294118,0.6470588235294118,5.0,17.0,19.0,17.0,13.0,0.0,0.0,7.0,19.0,34.988617892973444,-2.0,50.0,1,1,48.0,48.0,5.0
201309290det,1,2,1,1.0,0.6666666666666666,1.0,2,1.0,0.5,1.0,49.5,-2.5,-145,47.5,0.5,1.0,0.42105263157894735,0.6,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.4473684210526316,0.5,6.0,13.0,4.0,13.0,7.0,7.070104566610028,0.0,7.0,12.0,3.572668801022551,0.0,0.0,1,0,68.0,68.0,0.0
201511080car,1,4,3,0.5,0.7142857142857143,1.0,2,0.6666666666666666,0.7142857142857143,0.6666666666666666,45.0,2.0,110,46.0,0.5,0.0,0.56,0.6,0.7142857142857143,0.62,1.0,0.62,0.7142857142857143,6.0,13.0,9.0,13.0,6.0,0.0,0.0,7.0,12.0,24.58591850413564,2.0,50.0,1,1,57.0,57.0,10.0
201610300atl,1,1,2,0.3333333333333333,0.7142857142857143,0.3333333333333333,1,0.5,0.6666666666666666,0.5,51.0,-3.0,-159,52.0,0.5,0.0,0.4782608695652174,0.8,0.7142857142857143,0.5217391304347826,0.5714285714285714,0.625,0.6666666666666666,6.0,16.0,8.0,16.0,7.0,0.0,0.0,10.0,15.0,4.175471637475079,1.0,0.0,1,0,68.0,68.0,0.0
201710150rav,0,2,1,0.5,0.75,0.5,1,0.0,0.6,0.0,39.5,-5.0,-220,40.0,0.5,0.0,0.5476190476190477,0.6,0.6,0.5238095238095238,0.6,0.47619047619047616,0.6,6.0,13.0,6.0,10.0,7.0,45.60333207300208,3.0,6.0,12.0,11.293563359011173,1.0,0.0,1,1,69.0,69.0,7.0
201712170pit,0,4,2,0.5,0.46153846153846156,0.8333333333333334,3,0.6666666666666666,0.5833333333333334,0.75,53.0,2.5,115,53.0,0.5,0.0,0.53125,0.2,0.46153846153846156,0.75,0.8461538461538461,0.75,0.6153846153846154,6.0,16.0,15.0,16.0,7.0,0.0,0.0,6.0,16.0,14.490326963036415,0.0,0.0,1,1,42.0,42.0,4.0
200809210phi,1,1,1,1.0,1.0,1.0,2,0.0,0.5,1.0,44.5,-3.5,-195,45.5,0.5,0.0,0.5555555555555556,0.8,1.0,0.5,0.5,0.5,0.5,6.0,16.0,3.0,15.0,6.0,22.861214152771936,1.0,7.0,16.0,6.7263038915885955,0.0,42.0,1,1,79.0,79.0,3.0
200810120tam,1,4,1,1.0,0.8,1.0,1,0.5,0.7,0.5,37.0,-2.0,-140,37.0,0.5,1.0,0.5909090909090909,0.8,0.8,0.5454545454545454,0.6,0.5476190476190477,0.7,6.0,13.0,6.0,11.0,7.0,25.40644926101441,2.0,7.0,13.0,7.435510426493936,0.0,86.0,1,1,84.0,84.0,8.0
200810190htx,1,1,3,0.5,0.4,0.5,2,0.3333333333333333,0.2,0.0,47.5,-11.0,-500,47.0,0.5,0.0,0.47619047619047616,0.4,0.4,0.42857142857142855,0.2,0.35714285714285715,0.2,6.0,15.0,7.0,15.0,7.0,0.0,0.0,7.0,16.0,15.43998503761581,0.0,0.0,1,1,68.0,68.0,0.0
200911300nor,1,3,1,0.6,0.7,1.0,1,0.3333333333333333,0.5555555555555556,0.0,56.5,-2.0,-130,56.0,0.5,0.0,0.6730769230769231,0.4,0.7,0.6923076923076923,1.0,0.5961538461538461,0.6,0.0,20.0,12.0,21.0,8.0,5.611102622827173,-1.0,8.0,21.0,16.045391747655973,-1.0,0.0,1,0,68.0,68.0,0.0
201012190tam,0,2,1,0.3333333333333333,0.6538461538461539,0.5,1,0.5,0.6923076923076923,0.0,43.0,-4.0,-210,42.5,0.5,0.0,0.5,0.7,0.6538461538461539,0.3793103448275862,0.6153846153846154,0.4827586206896552,0.6923076923076923,6.0,13.0,15.0,13.0,7.0,12.300593938286069,0.0,7.0,13.0,14.37440061921888,0.0,96.0,1,1,54.0,54.0,10.0
